gene,direction_consistent_all_studies,min_abs_shift,mean_shift,OSD-48_flight_minus_ground,OSD-379_flight_minus_ground,OSD-463_flight_minus_ground
GTPBP3,False,0.005599546432495162,-0.046328462494744205,0.005599546432495162,-0.29223519563674927,0.1476502617200215
WDR49,False,0.00559206089625756,0.00032541222042507524,-0.007280559465289116,0.013848857022821901,-0.00559206089625756
ARMH1,False,0.005588642321527004,-0.017176970363491112,-0.05491888970136643,0.008976620932420095,-0.005588642321527004
IL7,False,0.005587048828601837,0.021884537281261548,0.10246072113513946,0.005587048828601837,-0.04239415811995666
SNX12,False,0.005582332611083984,-0.04041621817482836,-0.321806263923645,0.005582332611083984,0.1949752767880759
HAPLN3,False,0.0055717118084430695,-0.0025591750939687064,-0.0055717118084430695,-0.012324626247088105,0.010218812773625055
TARBP1,False,0.005567264556884721,-0.022029817766613464,-0.005567264556884721,-0.06931994358698534,0.00879775484402967
OPN3,False,0.0055570813516775674,-0.05354953300621774,-0.07564672306179998,0.0055570813516775674,-0.09055895730853081
NME2,False,0.005554872254530593,-0.08342774493826761,-0.18810731768608097,0.005554872254530593,-0.06773078938325247
ZNF25,False,0.00554994940757747,0.027010185188717378,-0.00554994940757747,0.1658566097418468,-0.0792761047681172
ELOC,False,0.005537509918212891,-0.13015547063615576,0.005537509918212891,-0.2245190540949502,-0.17148486773173
CFAP70,False,0.005536526596794527,-0.002670491207391025,-0.018808753043413163,0.016333806018034615,-0.005536526596794527
DMRTA2,False,0.0055355567795534934,-0.013706336780968638,-0.058111999183893204,0.011457432061433792,0.0055355567795534934
AGA,False,0.005528569221496582,-0.1199114296171399,-0.2756201744079587,-0.08964268366495753,0.005528569221496582
NPC1L1,False,0.005527863744646311,-0.0003351572797530231,-0.010858392342925072,0.015380784248312313,-0.005527863744646311
NUP210L,False,0.0055224442233641965,-0.012982754843930402,0.018433759361505507,-0.0055224442233641965,-0.051859579669932515
CELF2,False,0.00551935036977147,0.11987844440672128,-0.05425405502319336,-0.00551935036977147,0.41940873861312866
SEMA3A,False,0.005518386761347471,-0.008305235952138909,-0.08635021522641181,-0.005518386761347471,0.06695289413134256
MGST1,False,0.005510902404784801,-0.027377838558620898,0.005510902404784801,-0.12172158559163382,0.03407716751098633
PLPPR5,False,0.0055086612701416016,8.867461648251936e-05,0.019120715185999865,-0.013346030066410705,-0.0055086612701416016
POU2F3,False,0.005500139047702153,0.0003763848191334143,0.014627608656883239,-0.005500139047702153,-0.007998315151780844
EAF1,False,0.005487124125162612,-0.02298389805687817,-0.11919550895690945,0.005487124125162612,0.04475669066111232
DDX25,False,0.005482400022447105,0.0036960314700586958,-0.005482400022447105,0.008033453486859798,0.008537040945763394
PACS1,False,0.0054788291454315186,-0.07431142263942299,-0.14860792160034186,-0.07980517546335864,0.0054788291454315186
ABRAXAS2,False,0.005474050839742173,-0.07342057492997922,-0.23748393058776873,0.005474050839742173,0.011748154958088897
NXNL1,False,0.0054644625633955,-0.0037574656307697296,-0.014740057289600372,-0.0054644625633955,0.008932122960686684
PLCD1,False,0.00546435515085858,-0.0737484042843183,-0.1421848297119141,-0.08452473829189938,0.00546435515085858
ZFP82,False,0.0054604788310825825,0.023129340830362503,0.027902118861675266,0.04694638246049483,-0.0054604788310825825
WFIKKN2,False,0.005456492770463228,-0.009255784987989396,-0.03458505049347878,0.012274188299973815,-0.005456492770463228
KCNG2,False,0.005453959107398987,-0.02013517429845201,-0.06778707355260849,-0.005453959107398987,0.012835509764651455
PDE6H,False,0.005451181127379339,0.009537183369199436,-0.00548691488802433,0.0286472838682433,0.005451181127379339
IL9R,False,0.005447307912011937,-0.021574794459674085,-0.06754582449793814,-0.005447307912011937,0.008268749030927818
SHISA7,False,0.005445893543461958,-0.0031137639449702365,0.008368519693613054,0.005445893543461958,-0.02315570507198572
EYA2,False,0.005444319608310863,-0.01155605870816443,-0.05156668648123741,0.02234282996505499,-0.005444319608310863
ACAD9,False,0.005429546038310029,-0.00848033693101676,-0.18401741981506348,-0.005429546038310029,0.16400595506032323
CDK5R1,False,0.005421428009867668,-0.04972348068323399,-0.12831482589244841,-0.026277044167121247,0.005421428009867668
RPL7L1,False,0.005418539047241211,-0.05507482952541768,-0.054163551330566495,0.005418539047241211,-0.11647947629292776
SGIP1,False,0.0054168179631233215,0.00712547012501293,-0.03968887291848659,0.05564846533040206,0.0054168179631233215
B3GAT2,False,0.005410528664166728,-0.013397240933651725,-0.038878582417964935,-0.006723669047156969,0.005410528664166728
KCTD1,False,0.005407993992169735,0.03069355024231803,0.030766288936138142,0.06672235578298569,-0.005407993992169735
ZNF541,False,0.005391672253608704,0.0024360477562165926,-0.005391672253608704,0.005646112530181806,0.007053702992076676
TNNC1,False,0.005389821529388383,-0.06617750459247163,-0.005389821529388383,0.6514851748943328,-0.8446278671423593
FAM186B,False,0.0053873080760240555,-0.013506884831521246,-0.03856614679098129,-0.007341815779606502,0.0053873080760240555
FXYD7,False,0.0053815171122550964,0.007991150352689982,-0.039191269874572665,0.0685462380448977,-0.0053815171122550964
AP3S2,False,0.00537296136220311,-0.020194856325785288,-0.11157634258270255,0.00537296136220311,0.04561881224314357
MMUT,False,0.005364576975504853,-0.0059731854332819205,-0.14704046249389657,0.005364576975504853,0.12375632921854596
TMEFF1,False,0.005362767726182938,-0.055374124935931635,-0.03604210019111634,0.005362767726182938,-0.1354430423428615
SYPL2,False,0.005362762371078134,0.11256291895794372,0.023567274212837223,0.31948424503207207,-0.005362762371078134
DNAJC16,False,0.005354821681976318,-0.041665536827511174,-0.1848017454147337,-0.005354821681976318,0.0651599566141765
ATF7IP,False,0.0053403377532958984,-0.032887694570753245,-0.14230771064758296,0.0053403377532958984,0.03830428918202733
CCDC116,False,0.00533823948353529,-0.023364863968971705,-0.04450253471732139,0.00533823948353529,-0.030930296673129003
PRSS35,False,0.005333502000818651,0.003209377297510705,0.009957874566316607,-0.005663244674603142,0.005333502000818651
HNRNPD,False,0.0053253968556723486,0.08041245672437869,-0.18683094978332537,-0.0053253968556723486,0.4333937168121338
PURB,False,0.00532078742980957,0.004767033788893056,-0.06437206268310547,0.08399395147959421,-0.00532078742980957
VWA3A,False,0.005303094536066055,0.0009274420949320003,-0.005303094536066055,-0.014256130903959274,0.02234155172482133
FOXC2,False,0.005302819423377514,-0.014010842620498605,-0.018715218454599378,0.005302819423377514,-0.02862012883027395
BRSK1,False,0.005297672934830189,-0.006426669305397409,-0.007492090761661546,0.005297672934830189,-0.01708559008936087
MARCHF8,False,0.005289475123087417,-0.10853933493296308,-0.2822957992553712,0.005289475123087417,-0.048611680666605483
UCP1,False,0.005283242401977379,0.06262670091042917,0.21845203936100005,-0.03585517903168996,0.005283242401977379
DNAAF1,False,0.005278670539458592,0.006698127608332369,0.020531667023897172,-0.005715954738358658,0.005278670539458592
PKHD1L1,False,0.005278284351031004,-0.03677840182143782,0.019513707514852284,-0.005278284351031004,-0.12457062862813476
SPSB4,False,0.005275553464889504,-0.028733626339170665,-0.005275553464889504,-0.12371888756752014,0.042793562014897646
SMIM17,False,0.005273325058321159,0.0038130797445774084,-0.0058489240705966936,0.005273325058321159,0.01201483824600776
