model,context,calibration,evaluation,auroc,balanced_accuracy,n,TP,TN,FP,FN,mean_positive_logit,mean_negative_logit
original__bridge__ir_control__matched_control,GSE230181|BFX17_expr.txt|HMVEC|HMVEC,0,other_cell_held_file,1.0,0.5,4,0,1,0,3,-2.834410135482461,-6.246254526046589
original__bridge__ir_control__matched_control,GSE230181|BFX17_expr.txt|HMVEC|HMVEC,1,other_cell_held_file,1.0,0.5,4,0,1,0,3,-2.9808388444756475,-6.685540653026152
original__bridge__ir_control__matched_control,GSE230181|BFX17_expr.txt|HMVEC|HMVEC,2,other_cell_held_file,1.0,0.5,4,0,1,0,3,-3.456757368978811,-8.113296226535633
original__bridge__ir_control__matched_control,GSE230181|BFX17_expr.txt|HUVEC|HUVEC,0,other_cell_held_file,1.0,1.0,4,3,1,0,0,2.1553878249381495,-6.876487744542995
original__bridge__ir_control__matched_control,GSE230181|BFX17_expr.txt|HUVEC|HUVEC,1,other_cell_held_file,1.0,0.8333333333333333,4,2,1,0,1,2.016845100945013,-7.153573192529279
original__bridge__ir_control__matched_control,GSE230181|BFX17_expr.txt|IMR90|B,0,held_file,1.0,1.0,4,3,1,0,0,4.893558671345413,-6.393549271270958
original__bridge__ir_control__matched_control,GSE230181|BFX17_expr.txt|IMR90|B,1,held_file,1.0,1.0,4,3,1,0,0,4.2720774740802465,-7.63651166580129
original__bridge__ir_control__matched_control,GSE230181|BFX17_expr.txt|IMR90|C,0,held_file,1.0,1.0,4,3,1,0,0,9.182764445550468,-7.924525803534565
original__bridge__ir_control__matched_control,GSE230181|BFX17_expr.txt|IMR90|C,1,held_file,1.0,1.0,4,3,1,0,0,9.769983817390026,-6.162867688015892
original__bridge__ir_control__matched_control,GSE230181|BFX17_expr.txt|IMR90|C,2,held_file,1.0,1.0,4,3,1,0,0,9.50504040870936,-6.9576979140579205
original__bridge__ir_control__matched_control,GSE230181|BFX17_expr.txt|RPTEC|RPTEC,0,other_cell_held_file,1.0,1.0,4,3,1,0,0,4.041638547863461,-5.864734310049327
original__bridge__ir_control__matched_control,GSE230181|BFX17_expr.txt|RPTEC|RPTEC,1,other_cell_held_file,1.0,1.0,4,3,1,0,0,3.466703185796721,-7.589540396249542
original__bridge__ir_control__matched_control,GSE230181|BFX17_expr.txt|RPTEC|RPTEC,2,other_cell_held_file,1.0,1.0,4,3,1,0,0,3.4662777514434,-7.590816699309507
original__bridge__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,0,held_file,1.0,1.0,7,4,3,0,0,10.622220545354763,-7.283613520466599
original__bridge__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,1,held_file,1.0,1.0,7,4,3,0,0,10.823253355403947,-6.948558837051291
original__bridge__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,2,held_file,1.0,1.0,7,4,3,0,0,10.913402977401477,-6.798309467055371
original__bridge__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,3,held_file,1.0,1.0,7,4,3,0,0,10.61304072997561,-7.298913212765171
original__bridge__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,held_file,1.0,1.0,7,4,3,0,0,10.625873498084639,-7.2775252659167995
original__bridge__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,held_file,1.0,1.0,7,4,3,0,0,10.716023120082177,-7.1272758959208815
original__bridge__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,held_file,1.0,1.0,7,4,3,0,0,10.415660872656314,-7.627879641630674
original__bridge__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,held_file,1.0,1.0,7,4,3,0,0,10.917055930131363,-6.792221212505578
original__bridge__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,8,held_file,1.0,1.0,7,4,3,0,0,10.616693682705483,-7.2928249582153635
original__bridge__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,9,held_file,1.0,1.0,7,4,3,0,0,10.706843304703044,-7.142575588219455
original__bridge__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,0,lung_development,0.625,0.625,6,3,1,1,1,4.8801618061573855,-0.1431433099628645
original__bridge__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,1,lung_development,0.625,0.625,6,3,1,1,1,5.794780460658588,1.686093999039541
original__bridge__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,2,lung_development,1.0,0.625,6,1,2,0,3,-3.4205054630434506,-16.74447784836455
original__bridge__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,3,lung_development,0.625,0.625,6,3,1,1,1,6.03957740765224,2.1756878930268337
original__bridge__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,4,lung_development,1.0,0.625,6,1,2,0,3,-3.175708516049808,-16.254883954377238
original__bridge__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,5,lung_development,1.0,0.625,6,1,2,0,3,-2.2610898615486055,-14.425646645374837
original__bridge__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_7d,0,lung_development,1.0,1.0,6,4,2,0,0,13.416156450582832,-13.868393974682267
original__bridge__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_7d,1,lung_development,1.0,0.75,6,4,1,1,0,19.597156654541525,-1.5063935667648651
original__bridge__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_7d,2,lung_development,1.0,1.0,6,4,2,0,0,16.97846299533937,-6.743780885169183
original__bridge__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_7d,3,lung_development,1.0,1.0,6,4,2,0,0,16.437848902839697,-7.825009070168525
original__bridge__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_7d,4,lung_development,1.0,1.0,6,4,2,0,0,13.819155243637539,-13.062396388572843
original__bridge__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_7d,5,lung_development,1.0,0.75,6,4,1,1,0,20.00015544759624,-0.7003959806554483
original__bridge__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_6h,0,lung_development,1.0,0.625,6,1,2,0,3,-1.3326066574755324,-7.820282356531502
original__bridge__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_6h,1,lung_development,1.0,0.625,6,1,2,0,3,-0.6478687895624553,-6.450806620705341
original__bridge__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_6h,2,lung_development,1.0,0.625,6,1,2,0,3,-2.0051645080590426,-9.165398057698507
original__bridge__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_6h,3,lung_development,1.0,0.625,6,1,2,0,3,-0.12416142802938071,-5.403391897639196
original__bridge__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_6h,4,lung_development,1.0,0.625,6,1,2,0,3,-1.4814571465259694,-8.117983334632369
original__bridge__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_6h,5,lung_development,1.0,0.625,6,1,2,0,3,-0.7967192786128856,-6.748507598806205
original__bridge__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_7d,0,lung_development,0.5,0.5,6,0,2,0,4,-7.031978541863957,-9.801683570447096
original__bridge__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_7d,1,lung_development,0.375,0.5,6,0,2,0,4,-4.18148961339179,-4.100705713502755
original__bridge__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_7d,2,lung_development,0.875,0.5,6,0,2,0,4,-8.368529599220057,-12.474785685159262
original__bridge__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_7d,3,lung_development,0.25,0.5,6,0,2,0,4,-3.1781388917296267,-2.0940042701784263
original__bridge__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_7d,4,lung_development,0.75,0.5,6,0,2,0,4,-7.365178877557885,-10.468084241834942
original__bridge__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_7d,5,lung_development,0.625,0.5,6,0,2,0,4,-4.514689949085717,-4.767106384890614
original__expression__hard_negative__absolute,GSE111437|NCBI_gene_counts|IMR90|24h,0,new_2Gy_challenge,1.0,0.8333333333333333,6,2,3,0,1,-0.6265569017901055,-3.792211120286265
original__expression__hard_negative__absolute,GSE111437|NCBI_gene_counts|IMR90|6h,0,new_2Gy_challenge,0.6666666666666667,0.8333333333333333,6,3,2,1,0,0.9426439559611413,-1.160676308891065
original__expression__hard_negative__absolute,GSE230181|BFX01_expr.txt|IMR90|A,0,held_file,1.0,1.0,9,4,5,0,0,26.650036033717484,-4.097493041575955
original__expression__hard_negative__absolute,GSE230181|BFX02_expr.txt|IMR90|E,0,held_file,1.0,1.0,6,3,3,0,0,18.47136377629884,-4.229645594460643
original__expression__hard_negative__absolute,GSE230181|BFX17_expr.txt|ADSC|ADSC,0,other_cell_held_file,1.0,0.5,5,2,0,3,0,46.938291847945905,29.1442902945498
original__expression__hard_negative__absolute,GSE230181|BFX17_expr.txt|HMVEC|HMVEC,0,other_cell_held_file,1.0,0.5,6,3,0,3,0,48.38007495630851,43.107533756761505
original__expression__hard_negative__absolute,GSE230181|BFX17_expr.txt|HUVEC|HUVEC,0,other_cell_held_file,1.0,0.5,5,3,0,2,0,42.272305680692,32.257800815230034
original__expression__hard_negative__absolute,GSE230181|BFX17_expr.txt|IMR90|B,0,held_file,1.0,1.0,5,3,2,0,0,14.901108549175698,-4.149637233107169
original__expression__hard_negative__absolute,GSE230181|BFX17_expr.txt|IMR90|C,0,held_file,1.0,1.0,6,3,3,0,0,16.457717408287632,-8.507872728033052
original__expression__hard_negative__absolute,GSE230181|BFX17_expr.txt|RPTEC|RPTEC,0,other_cell_held_file,1.0,0.5,6,3,0,3,0,93.1299270336411,67.19181125690172
original__expression__hard_negative__absolute,GSE230181|BFX36_expr.txt|IMR90|D,0,held_file,1.0,1.0,9,4,5,0,0,12.129404348085389,-10.038401032513248
original__expression__hard_negative__absolute,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,0,lung_development,0.6875,0.5,8,4,0,4,0,94.33530489775535,91.03421377608905
original__expression__hard_negative__absolute,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_7d,0,lung_development,1.0,0.5,8,4,0,4,0,134.41729594062107,106.35603694053385
original__expression__hard_negative__absolute,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_6h,0,lung_development,0.8125,0.5,8,4,0,4,0,94.97588327462283,88.67324960745938
original__expression__hard_negative__absolute,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_7d,0,lung_development,0.8125,0.5,8,4,0,4,0,103.39785966892458,97.33529414863514
original__expression__hard_negative__matched_control,GSE111437|NCBI_gene_counts|IMR90|24h,0,new_2Gy_challenge,1.0,0.5,4,0,1,0,3,-4.6293848742857655,-10.017168472838543
original__expression__hard_negative__matched_control,GSE111437|NCBI_gene_counts|IMR90|24h,1,new_2Gy_challenge,1.0,0.5,4,0,1,0,3,-3.881813488158025,-7.774454314455317
original__expression__hard_negative__matched_control,GSE111437|NCBI_gene_counts|IMR90|24h,2,new_2Gy_challenge,1.0,0.5,4,0,1,0,3,-3.8796222275609544,-7.767880532664116
original__expression__hard_negative__matched_control,GSE111437|NCBI_gene_counts|IMR90|6h,0,new_2Gy_challenge,0.0,0.5,4,0,1,0,3,-5.612578090334632,-4.670728809259062
original__expression__hard_negative__matched_control,GSE111437|NCBI_gene_counts|IMR90|6h,1,new_2Gy_challenge,1.0,0.5,4,0,1,0,3,-7.326147367659234,-9.811436641232866
original__expression__hard_negative__matched_control,GSE111437|NCBI_gene_counts|IMR90|6h,2,new_2Gy_challenge,1.0,0.5,4,0,1,0,3,-7.7481144437369585,-11.077337869466048
original__expression__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,held_file,1.0,1.0,7,4,3,0,0,21.11172972036673,-7.649111922715089
original__expression__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,held_file,1.0,1.0,7,4,3,0,0,22.079537501653398,-6.036098953903977
original__expression__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,held_file,1.0,1.0,7,4,3,0,0,21.37299158275685,-7.213675485398224
original__expression__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,3,held_file,1.0,1.0,7,4,3,0,0,21.297218849721418,-7.339963373790606
original__expression__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,4,held_file,1.0,1.0,7,4,3,0,0,20.601849229538875,-8.498912740761503
original__expression__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,5,held_file,1.0,1.0,7,4,3,0,0,19.895303310642333,-9.67648927225575
original__expression__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,6,held_file,1.0,1.0,7,4,3,0,0,19.8195305776069,-9.802777160648132
original__expression__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,7,held_file,1.0,1.0,7,4,3,0,0,20.863111091928996,-8.063476303444642
original__expression__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,8,held_file,1.0,1.0,7,4,3,0,0,20.787338358893567,-8.18976419183702
original__expression__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,9,held_file,1.0,1.0,7,4,3,0,0,20.08079243999702,-9.367340723331267
original__expression__hard_negative__matched_control,GSE230181|BFX02_expr.txt|IMR90|E,0,held_file,1.0,1.0,4,3,1,0,0,16.273123361168487,-9.515908824968784
original__expression__hard_negative__matched_control,GSE230181|BFX02_expr.txt|IMR90|E,1,held_file,1.0,1.0,4,3,1,0,0,15.974312825184818,-10.412340432919784
original__expression__hard_negative__matched_control,GSE230181|BFX02_expr.txt|IMR90|E,2,held_file,1.0,1.0,4,3,1,0,0,17.71353443157901,-5.194675613737205
original__expression__hard_negative__matched_control,GSE230181|BFX17_expr.txt|ADSC|ADSC,0,other_cell_held_file,1.0,1.0,3,2,1,0,0,6.562156406911951,-9.72580886244316
original__expression__hard_negative__matched_control,GSE230181|BFX17_expr.txt|ADSC|ADSC,1,other_cell_held_file,1.0,1.0,3,2,1,0,0,7.493911124808549,-6.930544708753392
original__expression__hard_negative__matched_control,GSE230181|BFX17_expr.txt|ADSC|ADSC,2,other_cell_held_file,1.0,1.0,3,2,1,0,0,7.170111369378827,-7.901943975042538
original__expression__hard_negative__matched_control,GSE230181|BFX17_expr.txt|HMVEC|HMVEC,0,other_cell_held_file,1.0,0.5,4,0,1,0,3,-5.495478109892342,-7.615108488977388
original__expression__hard_negative__matched_control,GSE230181|BFX17_expr.txt|HMVEC|HMVEC,1,other_cell_held_file,1.0,0.5,4,0,1,0,3,-5.6244848613435074,-8.002128743330891
original__expression__hard_negative__matched_control,GSE230181|BFX17_expr.txt|HMVEC|HMVEC,2,other_cell_held_file,1.0,0.5,4,0,1,0,3,-5.937462051543484,-8.94106031393081
original__expression__hard_negative__matched_control,GSE230181|BFX17_expr.txt|HUVEC|HUVEC,0,other_cell_held_file,1.0,0.8333333333333333,4,2,1,0,1,0.1072499672579587,-7.59131641553726
original__expression__hard_negative__matched_control,GSE230181|BFX17_expr.txt|HUVEC|HUVEC,1,other_cell_held_file,1.0,0.6666666666666666,4,1,1,0,2,-0.4875327992844743,-8.780881948622131
original__expression__hard_negative__matched_control,GSE230181|BFX17_expr.txt|IMR90|B,0,held_file,1.0,1.0,4,3,1,0,0,10.957123266148926,-6.136809177712872
original__expression__hard_negative__matched_control,GSE230181|BFX17_expr.txt|IMR90|B,1,held_file,1.0,1.0,4,3,1,0,0,8.9078332617821,-10.23538918644651
original__expression__hard_negative__matched_control,GSE230181|BFX17_expr.txt|IMR90|C,0,held_file,1.0,1.0,4,3,1,0,0,13.739670633736006,-11.735160818290442
original__expression__hard_negative__matched_control,GSE230181|BFX17_expr.txt|IMR90|C,1,held_file,1.0,1.0,4,3,1,0,0,16.474121905313307,-3.5318070035585456
original__expression__hard_negative__matched_control,GSE230181|BFX17_expr.txt|IMR90|C,2,held_file,1.0,1.0,4,3,1,0,0,14.554280998369451,-9.291329724390096
original__expression__hard_negative__matched_control,GSE230181|BFX17_expr.txt|RPTEC|RPTEC,0,other_cell_held_file,1.0,1.0,4,3,1,0,0,11.375034855218376,-8.666329612957602
original__expression__hard_negative__matched_control,GSE230181|BFX17_expr.txt|RPTEC|RPTEC,1,other_cell_held_file,1.0,1.0,4,3,1,0,0,11.479222469516538,-8.3537667700631
original__expression__hard_negative__matched_control,GSE230181|BFX17_expr.txt|RPTEC|RPTEC,2,other_cell_held_file,1.0,1.0,4,3,1,0,0,11.751077671798114,-7.538201163218378
original__expression__hard_negative__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,0,held_file,1.0,1.0,7,4,3,0,0,12.785439615671143,-8.623579183330266
original__expression__hard_negative__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,1,held_file,1.0,1.0,7,4,3,0,0,12.720277928176849,-8.732181995820753
original__expression__hard_negative__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,2,held_file,1.0,1.0,7,4,3,0,0,12.93941485081394,-8.366953791425605
original__expression__hard_negative__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,3,held_file,1.0,1.0,7,4,3,0,0,12.612229007455396,-8.91226353035651
original__expression__hard_negative__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,held_file,1.0,1.0,7,4,3,0,0,12.663509810465818,-8.826795525339143
original__expression__hard_negative__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,held_file,1.0,1.0,7,4,3,0,0,12.882646733102906,-8.461567320943992
original__expression__hard_negative__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,held_file,1.0,1.0,7,4,3,0,0,12.555460889744365,-9.006877059874897
original__expression__hard_negative__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,held_file,1.0,1.0,7,4,3,0,0,12.817485045608613,-8.570170133434482
original__expression__hard_negative__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,8,held_file,1.0,1.0,7,4,3,0,0,12.490299202250071,-9.115479872365391
original__expression__hard_negative__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,9,held_file,1.0,1.0,7,4,3,0,0,12.709436124887159,-8.750251667970238
original__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,0,lung_development,0.625,0.375,6,1,1,1,3,-3.371047586299497,-4.19909330994608
original__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,1,lung_development,0.5,0.375,6,1,1,1,3,-1.6470558961743986,-0.751109929695879
original__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,2,lung_development,0.875,0.5,6,0,2,0,4,-10.305505641026084,-18.068009419399246
original__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,3,lung_development,0.5,0.5,6,2,1,1,2,-0.7573306616128223,1.0283405394272696
original__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,4,lung_development,0.875,0.5,6,0,2,0,4,-9.41578040646451,-16.28855895027611
original__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,5,lung_development,0.75,0.625,6,1,2,0,3,-7.691788716339409,-12.840575570025901
original__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_7d,0,lung_development,1.0,1.0,6,4,2,0,0,11.25905807383019,-13.50913556413883
original__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_7d,1,lung_development,1.0,1.0,6,4,2,0,0,16.416422429656595,-3.1944068524860265
original__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_7d,2,lung_development,1.0,1.0,6,4,2,0,0,13.396945584063921,-9.233360543671367
original__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_7d,3,lung_development,1.0,1.0,6,4,2,0,0,14.110471687749293,-7.8063083363006225
original__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_7d,4,lung_development,1.0,1.0,6,4,2,0,0,11.090994842156633,-13.845262027485962
original__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_7d,5,lung_development,1.0,1.0,6,4,2,0,0,16.248359197983024,-3.5305333158331527
original__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_6h,0,lung_development,0.875,0.625,6,1,2,0,3,-3.97053969790427,-9.834064664987874
original__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_6h,1,lung_development,0.75,0.625,6,1,2,0,3,-3.063946311802008,-8.020877892783354
original__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_6h,2,lung_development,0.875,0.625,6,1,2,0,3,-4.149329544214598,-10.191644357608538
original__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_6h,3,lung_development,0.75,0.625,6,1,2,0,3,-2.4775196265920574,-6.848024522363453
original__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_6h,4,lung_development,0.875,0.625,6,1,2,0,3,-3.5629028590046503,-9.018790987188638
original__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_6h,5,lung_development,0.75,0.625,6,1,2,0,3,-2.656309472902387,-7.205604214984104
original__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_7d,0,lung_development,0.75,0.5,6,0,2,0,4,-7.831230479935368,-13.214016927674095
original__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_7d,1,lung_development,0.75,0.5,6,0,2,0,4,-4.119261298460011,-5.7900785647233945
original__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_7d,2,lung_development,1.0,0.5,6,0,2,0,4,-9.696472973412662,-16.94450191462868
original__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_7d,3,lung_development,0.375,0.375,6,1,1,1,3,-1.271805498769963,-0.09516696534329455
original__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_7d,4,lung_development,0.625,0.5,6,0,2,0,4,-6.849017173722614,-11.249590315248593
original__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_7d,5,lung_development,0.625,0.5,6,0,2,0,4,-3.1370479922472594,-3.825651952297889
original__expression__ir_control__absolute,GSE111437|NCBI_gene_counts|IMR90|24h,0,new_2Gy_challenge,1.0,0.5,6,0,3,0,3,-2.9628743362233276,-5.60962040093833
original__expression__ir_control__absolute,GSE111437|NCBI_gene_counts|IMR90|6h,0,new_2Gy_challenge,1.0,0.5,6,0,3,0,3,-4.285342655433642,-5.604174323796758
original__expression__ir_control__absolute,GSE230181|BFX01_expr.txt|IMR90|A,0,held_file,1.0,1.0,9,4,5,0,0,10.729564327589939,-7.572457948304513
original__expression__ir_control__absolute,GSE230181|BFX02_expr.txt|IMR90|E,0,held_file,1.0,1.0,6,3,3,0,0,10.04416042070018,-5.96522934431927
original__expression__ir_control__absolute,GSE230181|BFX17_expr.txt|ADSC|ADSC,0,other_cell_held_file,1.0,0.5,5,2,0,3,0,11.584183107495189,4.011938658367719
original__expression__ir_control__absolute,GSE230181|BFX17_expr.txt|HMVEC|HMVEC,0,other_cell_held_file,1.0,0.5,6,3,0,3,0,14.056622024203483,10.46104999466577
original__expression__ir_control__absolute,GSE230181|BFX17_expr.txt|HUVEC|HUVEC,0,other_cell_held_file,1.0,0.5,5,3,0,2,0,9.671931862264122,5.425479251420332
original__expression__ir_control__absolute,GSE230181|BFX17_expr.txt|IMR90|B,0,held_file,1.0,1.0,5,3,2,0,0,5.913115581444029,-4.834216484859994
original__expression__ir_control__absolute,GSE230181|BFX17_expr.txt|IMR90|C,0,held_file,1.0,1.0,6,3,3,0,0,5.751597457331762,-5.386137585734307
original__expression__ir_control__absolute,GSE230181|BFX17_expr.txt|RPTEC|RPTEC,0,other_cell_held_file,1.0,0.5,6,3,0,3,0,21.761348427781314,13.736502445384966
original__expression__ir_control__absolute,GSE230181|BFX36_expr.txt|IMR90|D,0,held_file,1.0,1.0,9,4,5,0,0,11.358513720171233,-6.8309445474408195
original__expression__ir_control__absolute,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,0,lung_development,0.6875,0.5,8,4,0,4,0,25.503541721282218,23.67683721693558
original__expression__ir_control__absolute,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_7d,0,lung_development,1.0,0.5,8,4,0,4,0,40.15458060252612,28.945514127214786
original__expression__ir_control__absolute,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_6h,0,lung_development,0.75,0.5,8,4,0,4,0,25.486978615756513,23.77827598709057
original__expression__ir_control__absolute,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_7d,0,lung_development,0.6875,0.5,8,4,0,4,0,27.83565106679944,26.34154164773547
original__expression__ir_control__matched_control,GSE111437|NCBI_gene_counts|IMR90|24h,0,new_2Gy_challenge,1.0,0.5,4,0,1,0,3,-6.2851737903389635,-9.32228559311014
original__expression__ir_control__matched_control,GSE111437|NCBI_gene_counts|IMR90|24h,1,new_2Gy_challenge,1.0,0.5,4,0,1,0,3,-6.193270849410827,-9.046576770325732
original__expression__ir_control__matched_control,GSE111437|NCBI_gene_counts|IMR90|24h,2,new_2Gy_challenge,1.0,0.5,4,0,1,0,3,-6.118501771960421,-8.822269537974519
original__expression__ir_control__matched_control,GSE111437|NCBI_gene_counts|IMR90|6h,0,new_2Gy_challenge,0.0,0.5,4,0,1,0,3,-7.409992839732887,-7.386677793629489
original__expression__ir_control__matched_control,GSE111437|NCBI_gene_counts|IMR90|6h,1,new_2Gy_challenge,1.0,0.5,4,0,1,0,3,-8.209535864838877,-9.785306868947432
original__expression__ir_control__matched_control,GSE111437|NCBI_gene_counts|IMR90|6h,2,new_2Gy_challenge,1.0,0.5,4,0,1,0,3,-8.28748265480088,-10.019147238833458
original__expression__ir_control__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,held_file,1.0,1.0,7,4,3,0,0,9.313131411436167,-9.025946045116482
original__expression__ir_control__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,held_file,1.0,1.0,7,4,3,0,0,9.38227738243648,-8.910702760115955
original__expression__ir_control__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,held_file,1.0,1.0,7,4,3,0,0,9.353008137193909,-8.959484835520243
original__expression__ir_control__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,3,held_file,1.0,1.0,7,4,3,0,0,9.24674997568538,-9.136581771367789
original__expression__ir_control__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,4,held_file,1.0,1.0,7,4,3,0,0,9.316839392531756,-9.01976607662383
