model,context,calibration,role,id
ncbi__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,1,train,GSE230181:GSM7191333
ncbi__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,1,train,GSE230181:GSM7191334
ncbi__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,1,train,GSE230181:GSM7191335
ncbi__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,1,train,GSE230181:GSM7191336
ncbi__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,1,train,GSE230181:GSM7191337
ncbi__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,1,train,GSE230181:GSM7191338
ncbi__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,1,train,GSE230181:GSM7191339
ncbi__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,1,train,GSE230181:GSM7191343
ncbi__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,1,train,GSE230181:GSM7191344
ncbi__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,1,train,GSE230181:GSM7191345
ncbi__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,1,train,GSE230181:GSM7191346
ncbi__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,1,train,GSE230181:GSM7191347
ncbi__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,1,reference,GSE242706:GSM7767418
ncbi__expression__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,1,reference,GSE242706:GSM7767420
