contrast,study,species,tissue,setting,source,role,pathway,n_genes,n_source_genes,n_canonical_genes,observed_canonical_fraction,source_set_fraction,status,zscore_shift,mean_log_expression_shift,background_centered_shift,rank_shift,leave_one_min,leave_one_max,leave_one_sign_retention,genes_agreeing_fraction,excluding_MYH1_zscore_shift
OSD-464|Left Lung|52cb5fea,OSD-464,mouse,lung,actual_flight,existing,primary,Inflammatory Response,177,200,177,1.0,0.885,ok,-0.09361037808825454,-0.061632887186682694,-0.06288627670216407,-0.011791759571269766,-0.23656442549076512,0.016208947615111723,0.9166666666666666,0.5254237288135594,-0.09361037808825454
OSD-464|Left Lung|52cb5fea,OSD-464,mouse,lung,actual_flight,existing,primary,Oxidative Phosphorylation,173,200,173,1.0,0.865,ok,-0.12591035158488198,-0.03742551987341258,-0.038678909388893956,-0.004844177121668181,-0.321220623415183,-0.026256774945678345,1.0,0.6473988439306358,-0.12591035158488198
OSD-464|Left Lung|52cb5fea,OSD-464,mouse,lung,actual_flight,existing,primary,Reactive Oxygen Species Pathway,44,49,44,1.0,0.8979591836734694,ok,-0.11231124448784233,-0.05912089076203575,-0.06037428027751712,-0.00812651739951431,-0.1746192305467697,-0.02136148745353323,1.0,0.5909090909090909,-0.11231124448784233
OSD-464|Left Lung|52cb5fea,OSD-464,mouse,lung,actual_flight,existing,primary,p53 Pathway,186,200,186,1.0,0.93,ok,-0.010985830300603041,-0.02351073360472844,-0.024764123120209813,-0.0048961424332342185,-0.12728949032574222,0.096108572653059,0.6666666666666666,0.489247311827957,-0.010985830300603041
OSD-464|Left Lung|52cb5fea,OSD-464,mouse,lung,actual_flight,existing,primary,Circadian clock,106,112,106,1.0,0.9464285714285714,ok,-0.024734964697887496,-0.010108146976105292,-0.011361536491586666,-0.002321735542159753,-0.12347246963517078,0.05783563484292998,0.6666666666666666,0.5,-0.024734964697887496
OSD-464|Left Lung|52cb5fea,OSD-464,mouse,lung,actual_flight,existing,primary,Muscle contraction,192,204,192,1.0,0.9411764705882353,ok,-0.028049960593240542,-0.09627733425784557,-0.09753072377332694,-0.013782735969154358,-0.13961638208201682,0.16280385087965082,0.75,0.4791666666666667,-0.028049960593240542
OSD-48|Liver|b28df4aa,OSD-48,mouse,liver,actual_flight,existing,primary,TNF-alpha Signaling via NF-kB,184,200,184,1.0,0.92,ok,-0.49811672193101464,-0.11604812104133488,-0.010962718650445069,0.0020894436560154883,-0.6311390695024254,-0.37937818946098045,1.0,0.7554347826086957,-0.49811672193101464
OSD-48|Liver|b28df4aa,OSD-48,mouse,liver,actual_flight,existing,primary,DNA Repair,137,150,137,1.0,0.9133333333333333,ok,-0.6185827443911043,-0.1229523613831418,-0.01786695899225199,0.00473347917433764,-0.786848806237179,-0.47222854394201125,1.0,0.8321167883211679,-0.6185827443911043
OSD-48|Liver|b28df4aa,OSD-48,mouse,liver,actual_flight,existing,primary,Myogenesis,190,200,190,1.0,0.95,ok,-0.41445946098917064,-0.08106746832055856,0.02401793407033126,0.002585107675221854,-0.514325786004594,-0.3218826532519382,1.0,0.7157894736842105,-0.4176645159169034
OSD-48|Liver|b28df4aa,OSD-48,mouse,liver,actual_flight,existing,primary,Unfolded Protein Response,102,113,102,1.0,0.9026548672566371,ok,-0.48545982725926395,-0.09498199273777352,0.010103409653116291,0.009512292882863593,-0.742243231106831,-0.3531965034020496,1.0,0.7549019607843137,-0.48545982725926395
OSD-48|Liver|b28df4aa,OSD-48,mouse,liver,actual_flight,existing,primary,Inflammatory Response,177,200,177,1.0,0.885,ok,-0.42563102766223615,-0.0810446802674043,0.024040722123485514,0.004710519502049759,-0.5311176104472071,-0.2884473356549927,1.0,0.6949152542372882,-0.42563102766223615
OSD-48|Liver|b28df4aa,OSD-48,mouse,liver,actual_flight,existing,primary,Oxidative Phosphorylation,173,200,173,1.0,0.865,ok,-0.882196214398649,-0.18392867507962052,-0.0788432726887307,-0.00039156942228935065,-1.006877519382129,-0.7704996824100374,1.0,0.8728323699421965,-0.882196214398649
OSD-48|Liver|b28df4aa,OSD-48,mouse,liver,actual_flight,existing,primary,Reactive Oxygen Species Pathway,44,49,44,1.0,0.8979591836734694,ok,-0.6490918561122945,-0.12542533860965177,-0.020339936218761956,0.001070647124059576,-0.8070791108963357,-0.5566740793106826,1.0,0.7727272727272727,-0.6490918561122945
OSD-48|Liver|b28df4aa,OSD-48,mouse,liver,actual_flight,existing,primary,p53 Pathway,186,200,186,1.0,0.93,ok,-0.5442670049564661,-0.10580159944972811,-0.0007161970588382971,0.004432638822415846,-0.6872854831422344,-0.42141499466003063,1.0,0.7795698924731183,-0.5442670049564661
OSD-48|Liver|b28df4aa,OSD-48,mouse,liver,actual_flight,existing,primary,Circadian clock,106,112,106,1.0,0.9464285714285714,ok,-0.6483556702895594,-0.21668347730564896,-0.11159807491475915,-0.010662150308866858,-0.8727034109846701,-0.5107038955365775,1.0,0.8207547169811321,-0.6483556702895594
OSD-48|Liver|b28df4aa,OSD-48,mouse,liver,actual_flight,existing,primary,Muscle contraction,192,204,192,1.0,0.9411764705882353,ok,-0.320070614869004,-0.061481061492667965,0.04360434089822185,0.0005583031102319724,-0.4178913225013929,-0.24476678517805683,1.0,0.671875,-0.320070614869004
OSD-562|Right hippocampus|d00a2420,OSD-562,mouse,brain,actual_flight,existing,primary,TNF-alpha Signaling via NF-kB,184,200,184,1.0,0.92,ok,0.43043667971002486,0.13801373035876408,0.011878038332970853,0.002553613153858325,0.17581922484324441,0.5540210746967938,1.0,0.7065217391304348,0.43043667971002486
OSD-562|Right hippocampus|d00a2420,OSD-562,mouse,brain,actual_flight,existing,primary,DNA Repair,137,150,137,1.0,0.9133333333333333,ok,0.1795813782031546,0.058284085343644154,-0.06785160668214907,-0.0152980635555523,-0.0031984605282750593,0.29549689894037406,0.8333333333333334,0.5766423357664233,0.1795813782031546
OSD-562|Right hippocampus|d00a2420,OSD-562,mouse,brain,actual_flight,existing,primary,Myogenesis,190,200,190,1.0,0.95,ok,0.3048771330904081,0.09710735443391272,-0.029028337591880504,-0.005387867955414238,0.1122063160847249,0.437398277012512,1.0,0.6368421052631579,0.2974730790697777
OSD-562|Right hippocampus|d00a2420,OSD-562,mouse,brain,actual_flight,existing,primary,Unfolded Protein Response,102,113,102,1.0,0.9026548672566371,ok,0.6414702782329635,0.1854439033012767,0.05930821127548347,0.004550058291257764,0.36555236010427766,0.7856128698250895,1.0,0.8333333333333334,0.6414702782329635
OSD-562|Right hippocampus|d00a2420,OSD-562,mouse,brain,actual_flight,existing,primary,Inflammatory Response,177,200,177,1.0,0.885,ok,0.23699400829889034,0.0771523650661956,-0.04898332695959762,-0.005308399817947451,-0.05157036684163488,0.38359580034944735,0.8333333333333334,0.6384180790960452,0.23699400829889034
OSD-562|Right hippocampus|d00a2420,OSD-562,mouse,brain,actual_flight,existing,primary,Oxidative Phosphorylation,173,200,173,1.0,0.865,ok,-0.19056173183444247,-0.03874207094225568,-0.1648777629680489,-0.016255804010731678,-0.438170870798526,-0.027069127788983134,1.0,0.5722543352601156,-0.19056173183444247
OSD-562|Right hippocampus|d00a2420,OSD-562,mouse,brain,actual_flight,existing,primary,Reactive Oxygen Species Pathway,44,49,44,1.0,0.8979591836734694,ok,0.10657321781513601,0.020215886673241812,-0.10591980535255141,-0.009476066300991959,-0.09347290096946873,0.20128929845049318,0.8333333333333334,0.5681818181818182,0.10657321781513601
OSD-562|Right hippocampus|d00a2420,OSD-562,mouse,brain,actual_flight,existing,primary,p53 Pathway,186,200,186,1.0,0.93,ok,0.2800794300874221,0.09314179944548817,-0.03299389258030505,-0.00909428780428434,0.02256515143595328,0.4544933302618037,1.0,0.6182795698924731,0.2800794300874221
OSD-562|Right hippocampus|d00a2420,OSD-562,mouse,brain,actual_flight,existing,primary,Circadian clock,106,112,106,1.0,0.9464285714285714,ok,0.4287445426703936,0.1646634726872973,0.038527780661504085,0.013251093319398333,0.1618681434478987,0.5279123200491886,1.0,0.7075471698113207,0.4287445426703936
OSD-562|Right hippocampus|d00a2420,OSD-562,mouse,brain,actual_flight,existing,primary,Muscle contraction,192,204,192,1.0,0.9411764705882353,ok,0.47363937008838175,0.1625413869591683,0.03640569493337509,0.003698323075795984,0.2750208479738273,0.6342344993500604,1.0,0.7135416666666666,0.47363937008838175
OSD-562|Right hippocampus|d48ef0fe,OSD-562,mouse,brain,actual_flight,existing,primary,TNF-alpha Signaling via NF-kB,184,200,184,1.0,0.92,ok,-0.0021163145350117972,-0.0016758783814911915,0.048983581075699334,0.00964678392752194,-0.27943012786975124,0.12246142099233837,0.3333333333333333,0.5108695652173914,-0.0021163145350117972
OSD-562|Right hippocampus|d48ef0fe,OSD-562,mouse,brain,actual_flight,existing,primary,DNA Repair,137,150,137,1.0,0.9133333333333333,ok,-0.19436496931334254,-0.02903896446935761,0.021620494987832917,0.003308938256630478,-0.6239850162162559,0.06654227544671455,0.8333333333333334,0.6131386861313869,-0.19436496931334254
OSD-562|Right hippocampus|d48ef0fe,OSD-562,mouse,brain,actual_flight,existing,primary,Myogenesis,190,200,190,1.0,0.95,ok,-0.13894866673842926,-0.033290507150977255,0.01736895230621327,0.002498134554983489,-0.331831831080611,-0.011217031237179775,1.0,0.5789473684210527,-0.13413079394935956
OSD-562|Right hippocampus|d48ef0fe,OSD-562,mouse,brain,actual_flight,existing,primary,Unfolded Protein Response,102,113,102,1.0,0.9026548672566371,ok,-0.1795086585415419,-0.04324999892341497,0.007409460533775558,0.0012394165271337743,-0.7485378988261695,0.043100785213404796,0.6666666666666666,0.6176470588235294,-0.1795086585415419
OSD-562|Right hippocampus|d48ef0fe,OSD-562,mouse,brain,actual_flight,existing,primary,Inflammatory Response,177,200,177,1.0,0.885,ok,-0.0845368060578669,-0.019951912597270915,0.03070754685991961,0.005872874836310937,-0.3796486012908168,0.09354895144519429,0.8333333333333334,0.5254237288135594,-0.0845368060578669
OSD-562|Right hippocampus|d48ef0fe,OSD-562,mouse,brain,actual_flight,existing,primary,Oxidative Phosphorylation,173,200,173,1.0,0.865,ok,0.22992660382620939,0.027904434700232628,0.07856389415742315,0.004723507061374255,-0.16473643306622654,0.4142780117716722,0.8333333333333334,0.6011560693641619,0.22992660382620939
OSD-562|Right hippocampus|d48ef0fe,OSD-562,mouse,brain,actual_flight,existing,primary,Reactive Oxygen Species Pathway,44,49,44,1.0,0.8979591836734694,ok,0.11908218079973029,0.0076686425529644,0.058328102010154925,0.00515291390662298,-0.17934882222267745,0.35524178180719557,0.8333333333333334,0.5,0.11908218079973029
OSD-562|Right hippocampus|d48ef0fe,OSD-562,mouse,brain,actual_flight,existing,primary,p53 Pathway,186,200,186,1.0,0.93,ok,-0.10504185708045113,-0.021028039956926037,0.02963141950026449,0.0058488644031546855,-0.42101755408802366,0.031331256177051604,0.5,0.5967741935483871,-0.10504185708045113
OSD-562|Right hippocampus|d48ef0fe,OSD-562,mouse,brain,actual_flight,existing,primary,Circadian clock,106,112,106,1.0,0.9464285714285714,ok,-0.24745821136281543,-0.05124139564357755,-0.000581936186387022,-0.004366953034440901,-0.5417306331989697,-0.13619330100044372,1.0,0.6415094339622641,-0.24745821136281543
OSD-562|Right hippocampus|d48ef0fe,OSD-562,mouse,brain,actual_flight,existing,primary,Muscle contraction,192,204,192,1.0,0.9411764705882353,ok,-0.3119330968383235,-0.06862527170677746,-0.017965812249586932,-0.0029918008389199224,-0.5146207313231181,-0.20549143052966362,1.0,0.6458333333333334,-0.3119330968383235
OSD-564|Right hippocampus|416bbee1,OSD-564,mouse,brain,actual_flight,existing,primary,TNF-alpha Signaling via NF-kB,184,200,184,1.0,0.92,ok,0.44595060123208496,0.09285942738997255,0.0016649221621660715,-0.0005118694362016285,0.37749606999957747,0.638713404176131,1.0,0.75,0.44595060123208496
OSD-564|Right hippocampus|416bbee1,OSD-564,mouse,brain,actual_flight,existing,primary,DNA Repair,137,150,137,1.0,0.9133333333333333,ok,0.39603713411506103,0.06260147157811735,-0.028593033649689126,-0.006090522500668216,0.35407214027847067,0.43646937211185954,1.0,0.6715328467153284,0.39603713411506103
OSD-564|Right hippocampus|416bbee1,OSD-564,mouse,brain,actual_flight,existing,primary,Myogenesis,190,200,190,1.0,0.95,ok,0.49414749720458984,0.11462274698050434,0.023428241752697865,0.0036338521873429674,0.43716280844215316,0.7133504980327201,1.0,0.7684210526315789,0.49596920972517383
OSD-564|Right hippocampus|416bbee1,OSD-564,mouse,brain,actual_flight,existing,primary,Unfolded Protein Response,102,113,102,1.0,0.9026548672566371,ok,0.6581597997801669,0.12392770719586643,0.032733201968059955,0.0027950065618070896,0.5950049409458738,0.8702992099934725,1.0,0.7843137254901961,0.6581597997801669
OSD-564|Right hippocampus|416bbee1,OSD-564,mouse,brain,actual_flight,existing,primary,Inflammatory Response,177,200,177,1.0,0.885,ok,0.5021271529709792,0.10722462397468613,0.01603011874687965,0.0037986666443136086,0.4464098872082322,0.6356372858052279,1.0,0.7175141242937854,0.5021271529709792
OSD-564|Right hippocampus|416bbee1,OSD-564,mouse,brain,actual_flight,existing,primary,Oxidative Phosphorylation,173,200,173,1.0,0.865,ok,0.23032013703091464,0.012725184418561852,-0.07846932080924462,-0.004765269892454405,0.15607613535239095,0.2954120692852549,1.0,0.5895953757225434,0.23032013703091464
OSD-564|Right hippocampus|416bbee1,OSD-564,mouse,brain,actual_flight,existing,primary,Reactive Oxygen Species Pathway,44,49,44,1.0,0.8979591836734694,ok,0.3226079271098899,0.04392573759806506,-0.047268767629741415,-0.0031959056439767597,0.23756297069877258,0.38511356014921927,1.0,0.6818181818181818,0.3226079271098899
OSD-564|Right hippocampus|416bbee1,OSD-564,mouse,brain,actual_flight,existing,primary,p53 Pathway,186,200,186,1.0,0.93,ok,0.5656006940744104,0.11126618842163705,0.02007168319383057,0.0033076658548085724,0.5102140888024185,0.753267080990668,1.0,0.7688172043010753,0.5656006940744104
OSD-564|Right hippocampus|416bbee1,OSD-564,mouse,brain,actual_flight,existing,primary,Circadian clock,106,112,106,1.0,0.9464285714285714,ok,0.38086306996107666,0.05004052457944397,-0.04115398064836251,-0.004930357265052976,0.3180714064526303,0.5147261529951348,1.0,0.6886792452830188,0.38086306996107666
OSD-564|Right hippocampus|416bbee1,OSD-564,mouse,brain,actual_flight,existing,primary,Muscle contraction,192,204,192,1.0,0.9411764705882353,ok,0.5434470900833943,0.120588100581275,0.029393595353468527,0.003052498900978251,0.48236820633999705,0.765131664214088,1.0,0.8177083333333334,0.5434470900833943
OSD-576|Right tibialis anterior|52cb5fea,OSD-576,mouse,skeletal muscle,actual_flight,existing,primary,TNF-alpha Signaling via NF-kB,184,200,184,1.0,0.92,ok,-0.1964268268262067,-0.10360373276964108,-0.11648726811910848,-0.019512476287408598,-0.28718703206238394,-0.10055236872094961,1.0,0.5760869565217391,-0.1964268268262067
OSD-576|Right tibialis anterior|52cb5fea,OSD-576,mouse,skeletal muscle,actual_flight,existing,primary,DNA Repair,137,150,137,1.0,0.9133333333333333,ok,-0.034603490382949874,0.0033433835278211532,-0.009540151821646248,-0.0011473948769538111,-0.11457137403299633,0.025717225949975053,0.75,0.5036496350364964,-0.034603490382949874
OSD-576|Right tibialis anterior|52cb5fea,OSD-576,mouse,skeletal muscle,actual_flight,existing,primary,Myogenesis,190,200,190,1.0,0.95,ok,0.014373747042308413,0.021374787012801377,0.008491251663333976,-0.0008755733712783043,-0.04720537357899729,0.06007596553975843,0.6666666666666666,0.5157894736842106,0.012408409603490645
OSD-576|Right tibialis anterior|52cb5fea,OSD-576,mouse,skeletal muscle,actual_flight,existing,primary,Unfolded Protein Response,102,113,102,1.0,0.9026548672566371,ok,0.06157509864186584,-0.018606578821644515,-0.031490114171111916,-0.0032152315811477816,-0.01787128978266837,0.15010619743648346,0.9166666666666666,0.5098039215686274,0.06157509864186584
OSD-576|Right tibialis anterior|52cb5fea,OSD-576,mouse,skeletal muscle,actual_flight,existing,primary,Inflammatory Response,177,200,177,1.0,0.885,ok,-0.0632017032679075,-0.011049420774954966,-0.023932956124422367,-0.006611734200629216,-0.10924892171000336,0.0003374225805904042,0.9166666666666666,0.559322033898305,-0.0632017032679075
OSD-576|Right tibialis anterior|52cb5fea,OSD-576,mouse,skeletal muscle,actual_flight,existing,primary,Oxidative Phosphorylation,173,200,173,1.0,0.865,ok,0.2976400728618248,0.05230314768348343,0.03941961233401603,0.0017008792810236928,0.22897229561657895,0.4730266698194091,1.0,0.630057803468208,0.2976400728618248
OSD-576|Right tibialis anterior|52cb5fea,OSD-576,mouse,skeletal muscle,actual_flight,existing,primary,Reactive Oxygen Species Pathway,44,49,44,1.0,0.8979591836734694,ok,0.07347428686103938,-0.011704497624922094,-0.024588032974389495,-0.0029557443874950184,0.00547487307009149,0.12573207210016057,1.0,0.5454545454545454,0.07347428686103938
OSD-576|Right tibialis anterior|52cb5fea,OSD-576,mouse,skeletal muscle,actual_flight,existing,primary,p53 Pathway,186,200,186,1.0,0.93,ok,0.038233497348823864,-0.0010836424037323766,-0.013967177753199778,-0.00412487724634758,-0.016146837520106042,0.10147461364201621,0.75,0.5268817204301075,0.038233497348823864
OSD-576|Right tibialis anterior|52cb5fea,OSD-576,mouse,skeletal muscle,actual_flight,existing,primary,Circadian clock,106,112,106,1.0,0.9464285714285714,ok,0.2802782917048998,-0.002781775765379635,-0.015665311114847036,-0.00507608134420745,0.18823642591424455,0.4164081595317686,1.0,0.6698113207547169,0.2802782917048998
OSD-576|Right tibialis anterior|52cb5fea,OSD-576,mouse,skeletal muscle,actual_flight,existing,primary,Muscle contraction,192,204,192,1.0,0.9411764705882353,ok,-0.009648250823353627,0.003742197146898274,-0.009141338202569127,-0.0005695165677546132,-0.08372024944052692,0.03284755181601398,0.5,0.5104166666666666,-0.009648250823353627
OSD-580|heart right ventricle|85cadd29,OSD-580,mouse,heart,actual_flight,existing,primary,TNF-alpha Signaling via NF-kB,184,200,184,1.0,0.92,ok,-0.1491831909248978,-0.013203072138940453,0.0037958364061254635,0.0007418397626114404,-0.3028928323742469,0.036840970695318054,0.9,0.5978260869565217,-0.1491831909248978
OSD-580|heart right ventricle|85cadd29,OSD-580,mouse,heart,actual_flight,existing,primary,DNA Repair,137,150,137,1.0,0.9133333333333333,ok,-0.26538300796274583,-0.021655753940125422,-0.004656845395059506,-0.0006786660601989514,-0.361997180596329,-0.16409338346532565,1.0,0.7007299270072993,-0.26538300796274583
OSD-580|heart right ventricle|85cadd29,OSD-580,mouse,heart,actual_flight,existing,primary,Myogenesis,190,200,190,1.0,0.95,ok,-0.24654686743412746,-0.03549954464953142,-0.018500636104465507,-0.002149305013274927,-0.38532282967443066,-0.09103368505858062,1.0,0.7157894736842105,-0.25162174787955927
