training_study,gene,train_weight_times_effect,test_weight_times_effect,train_effect_log1pTPM,test_effect_log1pTPM
GSE298393,IL1RN,0.00033449758372445463,0.0008949721174586104,0.022610617180665333,0.06049631722271443
GSE298393,IL2,0.0,0.0,0.0,0.0
GSE298393,IL20,0.0,0.0,0.0,0.0
GSE298393,IL20RA,0.0016519655037362376,-0.003945100784723734,0.2396837274233501,-0.5723947981993358
GSE298393,IL20RB,0.0002689758489748982,-0.00010030306342633071,0.10418975849946344,-0.038853123784065254
GSE298393,IL21,0.0,0.0,0.0,0.0
GSE298393,IL21R,0.0004017257641855243,-0.0002761346001787763,0.037083444495995835,-0.02549008062730232
GSE298393,IL22RA1,0.0003139576406921042,0.0005677698082298668,0.005762781947851182,0.010421576599280037
GSE298393,IL22RA2,0.0006372556142690808,-0.0,-0.012125158372024695,0.0
GSE298393,IL23A,6.73706394583673e-05,0.0005124287888486237,0.015598117063442872,0.11864106232921286
GSE298393,IL23R,0.0032152758935385223,-0.008348110651409375,0.031218640506267548,-0.08105577062815428
GSE298393,IL24,0.001603146420102949,0.001030501048483905,-0.04376586154103279,-0.028132655657827854
GSE298393,IL25,0.0017725979754670044,-0.006449106976990788,0.06029348261654378,-0.21936114380757016
GSE298393,IL27,0.0,-0.0,0.0,-0.008269127458333969
GSE298393,IL27RA,0.00020378846804579732,9.918569705892635e-05,-0.011459867159525544,-0.005577621360619872
GSE298393,IL2RA,0.0,-0.0,0.0,-0.12005374083916347
GSE298393,IL2RB,0.0007566339030153421,0.00022090882166001644,-0.04691104823723436,-0.013696272857487202
GSE298393,IL2RG,0.0007168876574661203,0.0028118430939123424,0.12402427196502686,0.4864594737688701
GSE298393,IL31RA,0.001311987552569924,-0.002696417057042165,0.04079401182631651,-0.0838404824025929
GSE298393,IL33,0.00023184406664748298,-0.0005256536382304626,-0.034466009897490345,0.07814383072157702
GSE298393,IL34,0.0002414342592233522,-0.0004281548772842484,0.05997482935587551,-0.10635821024576829
GSE298393,IL36A,0.0,0.0,0.0,0.0
GSE298393,IL36RN,0.0,0.0,0.0,0.0
GSE298393,IL4I1,-3.1659847884908717e-05,0.0003846573126313612,0.007777964075406373,-0.0944998462994893
GSE298393,IL4R,-1.571237083600376e-05,-0.00011853215039440632,0.004166165987650627,0.03142903248469042
GSE298393,IL5,0.0006314744427711005,0.0010014320310405458,0.007828754683335623,0.012415333340565363
GSE298393,IL5RA,0.0,-0.0,0.0,-0.01684851571917534
GSE298393,IL6R,0.003251657964551417,-7.811209880097371e-05,0.4114388624827068,-0.009883681933085198
GSE298393,IL6ST,-0.00010287778670984142,0.0006632169761319227,0.09467363357543945,-0.6103276809056597
GSE298393,IL7,2.7083966447411138e-05,-9.37948386708131e-05,0.01392282840485374,-0.04821632926662763
GSE298393,IL7R,8.325848703313002e-06,-5.906754205031527e-05,-0.010828290755550071,0.07682105960945287
GSE298393,IL9,0.0,0.0,0.0,0.0
GSE298393,IL9R,0.00045441495824948106,-0.0028492170154743057,-0.002520378058155378,0.015802965809901554
GSE298393,ILDR1,0.0,0.0,0.0,0.0
GSE298393,ILDR2,0.0004393048953887697,-0.0014081350570935962,0.0492586378629009,-0.1578921964392066
GSE298393,ILF2,0.0007845541827610002,0.0007378047775737321,0.2240921656290693,0.21073913574218753
GSE298393,ILF3,0.00369246043162138,0.001549987135318081,0.43121548493703177,0.18101167678833008
GSE298393,ILK,0.004877340638559913,-0.0026175926187469866,-0.19117236137390137,0.1025992234547939
GSE298393,ILKAP,0.0016645920199292437,-0.0004846594806250515,0.26500491301218654,-0.07715833187103271
GSE298393,ILRUN,0.001705312686708942,-0.0004109627023194652,0.20682199796040912,-0.049841960271200136
GSE298393,ILVBL,0.0015670659094253556,0.009219135699880488,0.09320167700449655,0.5483106374740601
GSE298393,IMMP1L,0.003366081769221868,-0.003758259359910146,0.6978611946105957,-0.7791680494944253
GSE298393,IMMP2L,0.0019923331216925018,-0.00525584325853358,0.1484928925832114,-0.39172935485839844
GSE298393,IMMT,0.001696092765982384,0.0010857822966277948,0.16255637009938528,0.10406319300333688
GSE298393,IMP3,0.003095203245530298,-0.0009270875322907934,0.15783878167470355,-0.04727649688720703
GSE298393,IMP4,2.816812902280224e-06,1.4330033082133452e-06,0.051849365234375,0.02637743949890137
GSE298393,IMPA1,0.002038484600967963,-0.0023259193968981733,0.43464328845341993,-0.49592979749043753
GSE298393,IMPA2,0.0007734752607602443,-0.0010081798139301365,-0.12878863016764308,0.1678684552510581
GSE298393,IMPACT,0.0022730436358562437,-0.0005859229583393303,0.2301732699076333,-0.05933181444803859
GSE298393,IMPDH1,-3.922135399658414e-05,0.00015323083429749222,0.062371253967285156,-0.24367336432139064
GSE298393,IMPDH2,0.00013188393865289202,0.001024261684608572,0.047058820724487305,0.3654770056406651
GSE298393,IMPG1,0.0002946403070394293,-0.00011516504247880354,-0.03186185673500101,0.012453734253843626
GSE298393,IMPG2,0.001221076533744371,-0.002851399333824548,0.11792301386594772,-0.2753681639830271
GSE298393,INA,0.0008392911413838449,-0.0013645083183881986,0.13666335167363286,-0.2221854502956073
GSE298393,INAFM1,0.001384052979676039,0.002942277703150397,-0.09176870187123631,-0.19508574406305954
GSE298393,INAFM2,0.00021952839028965916,0.000591503217687416,-0.0646244088808694,-0.17412575085957838
GSE298393,INAVA,0.00048737110838714497,-0.00027055494124499264,0.025393272750079632,-0.014096599693099655
GSE298393,INCA1,0.0011073781706660403,0.0012011003688269393,0.1453008850415547,0.15759832660357143
GSE298393,INCENP,8.330543917299928e-06,8.16171460884426e-05,0.01543494065602613,0.15122131506601977
GSE298393,INF2,0.0023258702409184855,-0.00131499415357962,-0.1886279980341596,0.10664598147074411
GSE298393,ING1,-9.805047257654173e-05,0.0009979583142915554,0.027267734209696304,-0.27753116687138846
GSE298393,ING2,0.003086081053551071,-0.001749202288473116,0.195191303888957,-0.11063516139984131
GSE298393,ING3,0.0008131556210489494,-0.0002952431591400238,0.18062136570612597,-0.06558058659235666
GSE298393,ING4,0.0004876364462472342,-0.0006450649733672712,0.13377912839253714,-0.17696837584177638
GSE298393,ING5,0.001235256222111856,-0.0002406541645649945,0.22181206941604614,-0.043213705221812226
GSE298393,INHA,0.00011132040588800344,-0.00012251918914674004,0.032436531968414783,-0.03569963263968627
GSE298393,INHBA,0.004626630273613359,0.0031769901635456017,-0.6815453469753264,-0.4679999773701032
GSE298393,INHBB,0.00014849235584873618,0.0014502549439258808,-0.011120114475488663,-0.10860492382198571
GSE298393,INHBC,8.583570630196513e-07,-8.222119357338244e-08,0.035203706783552974,-0.003372129052877426
GSE298393,INHBE,0.005098713096574845,0.003009799102251509,0.9907887578010559,0.5848681926727295
GSE298393,INIP,0.002021670311430219,-2.642600068897687e-05,0.31462816397349025,-0.004112621148427031
GSE298393,INKA1,0.002771492029812375,-0.0037634315721274472,-0.36150566736857104,0.4908914864063263
GSE298393,INKA2,0.004742635153630469,0.0003099951932896098,0.6031401554743447,0.039423346519470215
GSE298393,INMT,0.0005691827784393124,0.001647844142633529,0.08429927627245591,0.24405529101689652
GSE298393,INO80,0.0009406034452140674,-0.0001610377672876184,0.22459071874618552,-0.0384514729181924
GSE298393,INO80B,0.0036453312201277415,-0.007441819049708654,-0.19458635648091605,0.39724139372507716
GSE298393,INO80C,0.0017359789859731254,-0.0035777952999584968,0.12700327237447118,-0.2617495457331338
GSE298393,INO80D,0.0008606678677357442,0.0005682185819680157,-0.07959163188934326,-0.052546918392181396
GSE298393,INO80E,0.00029128166471738476,5.0209628507642374e-05,0.10923949877421046,0.018830140431722153
GSE298393,INPP1,0.002670459507366059,-0.0016035736535011964,-0.2032933235168457,0.12207480271657323
GSE298393,INPP4A,0.0014178914755109337,-0.0023306693667190966,0.21209589640299464,-0.34863416353861476
GSE298393,INPP4B,0.00022548777706563663,-0.0001761503753242078,0.12410962581634521,-0.09695406754811575
GSE298393,INPP5A,0.003389212164515968,-0.0015595606132785807,-0.19978121916452984,0.09193019072214792
GSE298393,INPP5B,0.001577484294480527,-7.729179391856987e-05,0.14446939527988434,-0.007078548272450691
GSE298393,INPP5D,0.0007858825375470384,-0.00033188797987846656,0.0899440444385012,-0.037984489773710564
GSE298393,INPP5E,5.430569018990368e-05,4.6533884573557066e-05,0.040098170439402336,0.034359633922576904
GSE298393,INPP5F,-9.71589180812505e-06,0.0016595442081077751,0.003514528274536133,-0.6003067096074424
GSE298393,INPP5J,-5.564741406412963e-05,3.270957562644697e-05,-0.03838779777288437,0.022564365218083082
GSE298393,INPP5K,0.000834571118752805,-0.0017827914323954237,0.15309131145477295,-0.3270301024119058
GSE298393,INPPL1,0.0026024925684268846,-0.000854379541627865,0.29305601119995117,-0.0962081750233974
GSE298393,INSC,0.0007307037286933646,0.002948260240483236,-0.13590447107950843,-0.5483504912505547
GSE298393,INSIG1,0.003277511941145371,0.0037994517439759487,0.4983919461568198,0.5777602593104043
GSE298393,INSIG2,-1.057779894235808e-06,0.001043489664400379,0.0002533992131548146,-0.24997587998708104
GSE298393,INSL3,0.0,0.0,0.0,0.0
GSE298393,INSL5,0.0005679328226847632,0.0,0.012813198069731394,0.0
GSE298393,INSM1,0.0,0.0,0.0,0.013648275130738814
GSE298393,INSM2,0.0002343282310744318,0.0005613646709825993,-0.0023726033978164196,-0.005683889302114646
GSE298393,INSR,0.002555003926509287,-0.0012269651318834649,0.2370393077532449,-0.11383112271626805
GSE298393,INSRR,0.001071795929091011,-0.0007915922354543116,0.05732552924503882,-0.04233869770541787
GSE298393,INSYN1,0.0030145945251055647,0.0009765408191189697,-0.4047129948933921,-0.13110179702440905
GSE298393,INSYN2A,0.0025564631843501516,-0.006794853414580727,0.18198080857594812,-0.483688920736313
GSE298393,INSYN2B,8.203026553858405e-05,-0.00011995202637960357,0.0056995729294916,-0.008334427761534854
GSE298393,INTS1,0.00042802206545243293,-0.00036171624141743166,-0.07205426692962646,0.06089218457539847
GSE298393,INTS10,0.0007738521395589967,-0.0002962170010860195,0.23966662089029933,-0.09174017111460353
GSE298393,INTS11,0.00045451272551936005,0.0014694170505950737,0.07013543446858694,0.2267443736394248
GSE298393,INTS12,3.709262586378087e-05,-7.146340338061379e-05,0.08550886313120509,-0.16474310557047553
GSE298393,INTS13,0.0030749477511354574,-0.005584536874111031,0.2423791488011675,-0.4401945670445757
GSE298393,INTS14,0.001557606634953748,-0.0003082999105523583,0.26801457007726004,-0.05304861068725586
GSE298393,INTS2,0.00338282325192913,-0.0005781641915686979,0.40641857186953223,-0.06946170330047607
GSE298393,INTS3,3.0938108349802645e-06,0.000916620813933006,-0.0007083813349404444,-0.2098761399586997
GSE298393,INTS4,0.000577703278588326,-0.0002693740965670438,0.05427189668019627,-0.025306145350138642
GSE298393,INTS5,0.0011128990124365046,0.0008620784092639058,-0.07648106416066458,-0.05924407641092966
GSE298393,INTS6,0.000987769347937225,-0.000604873199106995,0.23700956503550197,-0.14513583978017142
GSE298393,INTS6L,0.0003793830318320571,-0.000405810302750598,0.10849908739328383,-0.11605697621901828
GSE298393,INTS7,0.0015735598794525817,-0.0012354470878653205,0.16115379333496094,-0.12652647495269775
GSE298393,INTS8,0.00017662980319930397,-0.0011756261513388825,0.10077305634816502,-0.6707330147425337
GSE298393,INTS9,0.0014920169102185926,-0.0004978104081178169,0.1894344886144004,-0.06320468584696437
GSE298393,INTU,0.0006018218855223853,-0.0007101932564166946,0.22067198157310491,-0.2604088634252548
GSE298393,INVS,0.0002665547557565297,0.0015190410799712478,-0.045849035183588516,-0.26128428181012464
GSE298393,IP6K1,-9.35402731289929e-05,0.00012605875463544107,0.05178892612457275,-0.06979290644327829
GSE298393,IP6K2,0.002511794068542928,0.0003752577668276222,0.34469457467397024,0.051496783892313935
GSE298393,IP6K3,0.0004738588258255383,0.0017633591308573438,-0.07688466707865427,-0.28610901037851955
GSE298393,IPCEF1,-8.630581560362841e-07,-0.00010052503552946182,-0.0011291626530389037,-0.13151966066410142
GSE298393,IPMK,0.0001643111869274651,-0.0005766763748106139,0.12946530183156324,-0.45437917113304144
GSE298393,IPO11,0.0007810371672952038,-0.0011852745455942114,0.1734302043914795,-0.2631915807723999
GSE298393,IPO13,-2.2356471790393115e-07,-0.000312861590840004,5.9286753336884594e-05,0.08296724160512303
GSE298393,IPO4,0.0005706192405951989,0.0025042443437899684,0.05851523081461574,0.25680247942606593
GSE298393,IPO5,0.00032754239034870974,-2.9055028687993474e-05,0.10705065727233887,-0.009496053059895537
GSE298393,IPO7,0.0014304355103281988,-0.00024218945474216308,0.2486521402994795,-0.042099714279174805
GSE298393,IPO8,0.0035569118307663856,-0.002426493745416034,0.4116781949996948,-0.2808432181676226
GSE298393,IPO9,0.002180907079140697,0.0004225784975220826,0.2619468768437705,0.050755540529886733
GSE298393,IPP,0.0027062964667639495,-0.0023382595011133176,0.34841156005859375,-0.3010300795237222
GSE298393,IPPK,0.0007715008403983607,-0.00010182188329618062,0.11962195237477635,-0.015787581602732415
GSE298393,IQANK1,0.00035245326218788595,0.0022820458073751714,0.0559543172518413,0.36229006449381496
GSE298393,IQCA1L,0.0,0.0,0.0,0.025242807964483898
GSE298393,IQCB1,0.0020077360716834456,-0.0007546877380829843,0.3137083450953164,-0.11791980266571045
GSE298393,IQCC,0.0022523458717282267,0.0008776605278506276,0.18078989783922833,0.07044750948747003
GSE298393,IQCD,0.002922928529809905,-0.0009748028975768931,0.3091674347718557,-0.10310799876848864
GSE298393,IQCF1,0.0,0.0,0.0,0.0
GSE298393,IQCF5,0.0,0.0,0.0,0.0
GSE298393,IQCF6,0.0,0.0,0.0,0.0
GSE298393,IQCG,0.0034006398077506368,-0.0006430907954702056,0.34359796841939283,-0.06497738758722926
GSE298393,IQCH,0.0016473353370292179,-0.0026905983284471855,0.3270396590232849,-0.5341549714406333
GSE298393,IQCJ,0.0002602383610334495,-0.0012842040556313658,0.01796555581192176,-0.08865502973397575
GSE298393,IQCK,0.0017114755570498401,-0.0023679456438724386,0.2111442486445112,-0.2921327749888101
GSE298393,IQCM,0.001415181514026269,0.004036205212367011,0.11886370833963154,0.3390083281944196
GSE298393,IQGAP1,0.00037688743708536786,0.0003594516180868394,-0.113037864367167,-0.10780843098958348
GSE298393,IQGAP2,0.0007918646859257516,-3.847619089451972e-05,-0.053352086028705045,0.0025923432161410603
GSE298393,IQGAP3,9.613009123923156e-05,0.0005413716579278749,-0.00451278795177738,-0.025414471824963886
GSE298393,IQSEC1,0.00034201968695219553,-0.0016369167417685725,0.06818823019663478,-0.3263509670893354
GSE298393,IQSEC2,7.60164486425114e-05,-0.0012206096153421207,-0.012438833713531494,0.19973256190617894
GSE298393,IQSEC3,0.000565054843690261,-0.00028443336355120125,0.04404436579595009,-0.02217074545721213
GSE298393,IQUB,0.0003887637645976102,0.0010518302450776061,0.027127806718150765,0.07339636608958244
GSE298393,IRAG1,0.0009531114550609778,-0.0028693430361884688,0.0762455202639103,-0.22953721880912775
GSE298393,IRAG2,0.004512416190113696,-0.0017826976599402667,-0.9302333941062291,0.3675026471416155
GSE298393,IRAK1,-1.976902016458875e-05,-0.000601875663110826,0.009601314862569321,0.29231584072113037
GSE298393,IRAK1BP1,0.000989816476091509,-0.0025800683434318997,0.08781754970550537,-0.22890635331471765
GSE298393,IRAK2,0.0006009501035286285,0.0004442580816116486,0.11636531352996826,0.08602416515350342
GSE298393,IRAK3,-4.7289870304167384e-05,0.0003539309139829402,0.014565783242384596,-0.1090144875148932
GSE298393,IRAK4,4.11854682464984e-06,-6.6251950408101314e-06,0.13785650332768762,-0.221759339173635
GSE298393,IREB2,0.003001043257124249,0.00048823158141198783,0.3576235771179199,0.058180809020996094
GSE298393,IRF1,0.001124712908299901,0.00349667008661264,-0.2022424340248108,-0.6287605166435241
GSE298393,IRF2,-0.00013274789267123338,0.00042705014307763616,0.05388035376866673,-0.17333316802978516
GSE298393,IRF2BP1,0.0013683120672329432,0.00094445826420916,-0.08154483636220267,-0.05628518263498927
GSE298393,IRF2BP2,0.003019065461049268,0.0027482333522560656,-0.21549530824025487,-0.19616381327311183
GSE298393,IRF2BPL,7.204534756778039e-05,0.0011645782867794716,-0.011543830235799302,-0.1866004467010498
GSE298393,IRF3,0.0008552994017756832,-0.0016687444959232486,-0.07997262477874756,0.15603176752726267
GSE298393,IRF4,0.0017050654947970809,0.005822663732301609,0.02625600465883811,0.08966217810908952
GSE298393,IRF5,5.3162917989604495e-05,3.0020967474164845e-05,0.05734466047336658,0.032382387047012656
GSE298393,IRF6,0.0036713926316878165,-0.0007600316032645282,0.323042280972004,-0.06687444448471058
GSE298393,IRF7,0.0012870901087253775,0.0024650062607524483,-0.2683606942494712,-0.5139584143956502
GSE298393,IRF8,0.0015735983039332892,-0.0037085202745429525,-0.015198120847344398,0.03581761568784714
GSE298393,IRF9,0.002581662662612554,-0.0014982234296618063,-0.33590670426686575,0.1949376662572222
GSE298393,IRGQ,0.0008238220265662986,0.003508232481138646,0.0984145998954773,0.4190969467163086
GSE298393,IRS1,-7.126341144720977e-07,0.0002166683541816592,0.0008931557337441554,-0.2715539137522378
GSE298393,IRS2,0.001041972921335061,0.004160618742868841,-0.17350314060846972,-0.692801515261332
GSE298393,IRS4,2.7000273479840643e-05,0.0,0.00027805178736646985,0.0
GSE298393,IRX1,0.0002343282310744318,0.0008363858173837573,-0.0023726033978164196,-0.008468513687451681
GSE298393,IRX2,0.001479018846928063,-0.003132897155861595,0.007834508549422026,-0.01659526489675045
GSE298393,IRX3,6.434701039695337e-05,0.0015926546433042371,-0.021321853001912583,-0.527737776438395
GSE298393,IRX4,0.0011275315940296226,0.0009379967314305265,-0.10580451196680468,-0.08801907363037267
GSE298393,IRX5,2.4832310114289783e-06,0.00014560241064004255,-0.0064180692036948095,-0.37631873289744044
GSE298393,IRX6,0.00016468759008956866,-0.0018593566698027351,0.0052556344307959045,-0.05933719066282113
GSE298393,ISCA2,0.00014850397527554923,-1.5579102056726447e-05,0.07250829537709569,-0.007606625556945802
GSE298393,ISCU,0.0008071169291705763,0.0009149112401235457,-0.09802929560343454,-0.11112157503763775
GSE298393,ISG15,0.0013814066132535683,-0.0025749298188482003,-0.23700873057047556,0.4417821963628131
GSE298393,ISG20L2,-6.074399028836022e-05,0.0006149743862503779,0.020336151123046875,-0.20588394006093358
GSE298393,ISL1,0.0006314744427711005,-0.0002805400617828657,0.0026506551851828894,-0.0011775852181017399
GSE298393,ISL2,0.0002790968905162505,-0.0015034019879338306,0.058299149076143926,-0.314038097858429
GSE298393,ISLR,0.004144101541597186,-0.0014736916638580116,-0.9831652641296386,0.34962522983551025
GSE298393,ISLR2,0.001764484956302134,-0.0026664204619999115,-0.16828446586926776,0.2543048846224944
GSE298393,ISM1,-9.151863988123862e-06,-0.00010045929955781487,-0.0020651184022426605,-0.022668644164999325
GSE298393,ISM2,0.001185225485188566,0.00019485975053519804,0.040771040289352335,0.006703057636817299
GSE298393,ISOC1,0.0033756276654456647,-0.001873159575127988,0.4144194920857749,-0.2299642960230508
GSE298393,IST1,2.720598380674842e-05,-3.532365119060066e-05,0.09235485394795795,-0.11991151173909476
GSE298393,ISY1,0.0008155125542043363,0.0007143785513283699,0.18456562360127782,0.16167712211608887
GSE298393,ISYNA1,0.0008746974514785097,-0.0013979574806955617,0.1220846176147461,-0.19511787096659283
GSE298393,ITCH,0.0009394137790844689,-0.0006975928130314176,0.30100810527801514,-0.22352353731791164
GSE298393,ITFG1,0.00465651060751677,-0.005533495423809023,0.31438112258911133,-0.3735901514689131
GSE298393,ITFG2,0.001127144085326807,-0.0008324798519587222,0.1800390680631001,-0.1329722603162129
GSE298393,ITGA1,0.0002367352208583889,-0.0008404142819246737,0.1362899094820022,-0.4838316241900125
GSE298393,ITGA10,0.00061458418975552,-0.004009309630058383,-0.06561021258433661,0.4280156592528026
GSE298393,ITGA11,0.002740731757050205,0.0005163436500706384,-0.5367075204849241,-0.10111369689305615
GSE298393,ITGA2,0.000484916225192536,-0.0015350977271496797,0.026429643078396715,-0.08366823568940163
GSE298393,ITGA2B,0.001650242565725754,-0.0030496179755945723,0.08612955268472433,-0.15916583267971873
GSE298393,ITGA3,-3.4600898531726347e-06,5.3123544586108996e-05,0.008434573809305679,-0.12949792544047023
GSE298393,ITGA4,0.00024471751929550057,-0.0007446797507770366,0.20310062170028687,-0.6180387934048972
GSE298393,ITGA5,0.0042277866478290125,0.0017056884439622258,-0.6175409952799478,-0.24914515018463135
GSE298393,ITGA6,0.002387530185794627,-0.001271635814029576,0.46178332964579205,-0.24595300356547067
GSE298393,ITGA7,0.00431847413071428,-0.002290923527525143,0.5462989807128906,-0.2898081938425694
GSE298393,ITGA8,8.65011489180511e-05,0.0003499551974984177,-0.01625850129251679,-0.06577654865880808
GSE298393,ITGA9,0.0034077749147245397,-0.008596760426004666,0.4331326484680175,-1.0926594932874045
GSE298393,ITGAD,-5.063703931311249e-05,0.0021352586578995522,-0.0021448597932855287,0.0904442776615421
GSE298393,ITGAE,0.003966770288635509,-0.0012263531396518193,0.4959092140197754,-0.153313597043355
GSE298393,ITGAL,0.00012495372948661637,-8.172653380015341e-05,0.04849135813613732,-0.03171598507712285
GSE298393,ITGAM,0.00011940645216868513,-6.366239465028408e-05,0.06012985715642572,-0.03205865869919461
GSE298393,ITGAV,-2.384447413714111e-05,0.00025765837240298434,0.08903658390045166,-0.9621105988820395
GSE298393,ITGAX,0.00022162827696967343,0.00013134095122368576,0.03824863117188215,0.022666835070898138
GSE298393,ITGB1,0.0027029475926303717,-0.0037698570453319822,0.30845165252685547,-0.43020391464233404
GSE298393,ITGB1BP1,0.0007623311073013001,-0.0011803260801331293,-0.11134719848632812,0.17240015665690134
GSE298393,ITGB1BP2,0.003951934387982143,-0.0061248053659812415,0.4177812735239659,-0.6474877198537197
GSE298393,ITGB2,-3.276794952327253e-05,0.0006835891402683496,0.013960635910431533,-0.2912400451799234
GSE298393,ITGB3,7.198247457205792e-05,-0.0004138515324745353,0.07404646525780362,-0.42571811129649484
GSE298393,ITGB3BP,0.0020637832317151688,-0.000863254926889353,0.31058460474014304,-0.12991368770599365
GSE298393,ITGB4,4.829778968260957e-06,-3.02696005249879e-05,-0.01631460959712666,0.10224830545485022
GSE298393,ITGB5,0.000807244967535614,0.0008871014527136567,-0.13278532028198242,-0.1459210713704424
GSE298393,ITGB6,0.005064947770002256,-0.00424789822590034,1.3615002830823262,-1.1418705383936563
GSE298393,ITGB7,3.8138032824632694e-05,4.035874290625031e-05,0.012273159343749285,0.012987803667783737
GSE298393,ITGB8,0.00212239583830884,-0.0037516806584319707,0.38892670472462965,-0.6874913573265076
GSE298393,ITGBL1,0.003897439891446969,0.002040851896282885,-0.7604077259699502,-0.3981792132059736
GSE298393,ITIH1,0.0012414176056572588,-0.002821562871541382,-0.03424646767477195,0.077837273478508
GSE298393,ITIH2,0.0010121700635395293,0.00019870521418549204,0.013030813386042913,0.002558157624055942
GSE298393,ITIH3,0.0013523130651225132,0.00283116890254878,-0.1676257757159571,-0.3509371429681778
GSE298393,ITIH4,0.002965817850700733,0.002103807909615226,-0.6649827361106875,-0.4717066287994385
GSE298393,ITIH5,5.031766185281754e-06,-8.732186115598069e-05,0.0005678101442754269,-0.009853843909998735
GSE298393,ITK,0.000386253405971205,0.002901874876388357,-0.005106332090993722,-0.03836325214554866
GSE298393,ITM2A,-3.8911715056197204e-05,0.0016862337329476707,0.002894677842656769,-0.12544045969843864
GSE298393,ITM2B,0.0014475515063189697,-0.0038820592167342913,0.14861003557841013,-0.398543993631999
GSE298393,ITM2C,0.004084751288509625,-0.0006705094733002753,0.5319360891977949,-0.08731698989868164
GSE298393,ITPA,-5.327155266666743e-05,-0.0011778284054170455,0.010418415069580078,0.2303500572840367
GSE298393,ITPK1,0.0001727204829327715,-0.0005180918980168473,0.03631436824798584,-0.10892848173777292
GSE298393,ITPKA,3.408961334811212e-08,-4.347012732989375e-07,0.015324970086415535,-0.19541975855827332
GSE298393,ITPKB,0.0010634311870583318,-0.00043022544515564434,-0.15218780438105273,0.06156963109970093
GSE298393,ITPKC,3.2093389635506496e-05,-2.1736598822908516e-05,0.08259864648183157,-0.055943409601847176
GSE298393,ITPR1,0.0015861167208005024,0.002326663838823245,0.1366367538770039,0.20043152570724487
GSE298393,ITPR2,0.0007771850369092062,-0.0019361345163767588,0.15643054246902466,-0.3897020121415457
GSE298393,ITPR3,-7.11350414766437e-07,6.333229285945702e-07,0.03093840678532911,-0.027544796466827393
GSE298393,ITPRID1,0.0002343282310744318,-0.0002649707777733462,-0.0023726033978164196,0.0026828631137808165
GSE298393,ITPRID2,6.31048393554531e-05,-0.00012098542201431039,0.11468168099721289,-0.21986921628316214
GSE298393,ITPRIP,0.00038051415660546767,0.001704151969037181,-0.06903225183486938,-0.3091644446055093
GSE298393,ITPRIPL1,0.0007059965971438723,0.00023382073087539206,-0.03562123468145729,-0.011797483389576275
GSE298393,ITPRIPL2,0.0003888740004709139,-0.00040754249221894767,-0.07778175671895315,0.08151578903198242
GSE298393,ITSN1,0.0034029866678550154,-0.0019166434245528835,0.4137390057245893,-0.23302769660949707
GSE298393,ITSN2,0.0005929742290031937,-0.001013795228414156,0.19828522205352783,-0.33900396029154445
GSE298393,IVD,0.0041277754418861815,-0.004135637169047094,0.4533427556355795,-0.45420618851979544
GSE298393,IVNS1ABP,0.003906194610136427,-0.0031067926673462682,0.35892176628112793,-0.28546849886576275
GSE298393,IWS1,0.0009482332566308709,-0.001093375272708584,0.23918223381042483,-0.27579283714294434
GSE298393,IYD,0.000732452257055204,0.0,0.06221817433834076,0.0
GSE298393,IZUMO1R,0.0,-0.0,0.0,-0.016159874697526295
GSE298393,IZUMO2,0.0,0.0,0.0,0.0
GSE298393,IZUMO3,0.0,-0.0,0.0,-0.010945424437522888
GSE298393,IZUMO4,0.000275296474689562,-0.0014930243621155785,0.056773702303568596,-0.30790267388025927
GSE298393,JADE1,0.0013911663919788568,-0.0010295255885068718,0.12224562962849905,-0.09046725432078029
GSE298393,JADE2,0.0005507423924020824,3.387572308838825e-05,-0.0859238008658092,-0.0052851041158039624
GSE298393,JADE3,0.0014558230727440332,-0.0010317927147434824,0.2524213890234629,-0.17889986435572303
GSE298393,JAG1,0.0014580097301434666,7.828153291393579e-05,0.2633012135823567,0.014136821031570435
GSE298393,JAG2,0.0013032500147009077,-0.0009810764081129768,-0.1054758230845132,0.07940137386322021
GSE298393,JAGN1,0.0008711795127654338,-0.0006586196903072697,0.1522908608118696,-0.11513328552246094
GSE298393,JAK1,0.001278788374615596,0.002770195868393723,-0.20539657274881984,-0.4449436267217002
GSE298393,JAK2,0.0012129190646242394,-0.003072235679226741,0.2150330940882366,-0.54466317097346
GSE298393,JAK3,0.002080799204780477,-0.0015816546998908027,-0.017406278445074957,0.013230840365091959
GSE298393,JAKMIP1,4.5473307711235707e-05,-0.0001372519271040857,0.00534980713079373,-0.016147304326295853
GSE298393,JAKMIP2,0.00017345265896550783,0.0005093947302089694,0.03478848872085412,0.10216662536064786
GSE298393,JAKMIP3,0.002401239224662777,-0.003343760888107876,0.0525610614567995,-0.07319205005963644
GSE298393,JAM2,0.0016206023659616651,6.579439459469249e-05,0.2566427389780679,0.010419368743896484
GSE298393,JAM3,0.003457464997433781,-0.002969574017649255,0.35277203718821193,-0.3029915491739912
GSE298393,JARID2,0.003959601916871771,-0.0039752290845399075,0.3110981980959575,-0.3123259941736858
GSE298393,JAZF1,0.0019519936140478223,0.0075071076029901325,-0.14925893147786426,-0.5740299820899961
GSE298393,JCAD,0.0014678747110819655,0.005560699293885559,-0.112174853682518,-0.42494814097881317
GSE298393,JCHAIN,0.000663970551243018,0.0016316500800240628,-0.08710548405845961,-0.21405417720476785
GSE298393,JDP2,0.00012438181480144722,-0.0005079763093804957,0.02721643447875977,-0.11115213235219334
