training_pool,id,sample_index,label,reference,k,panel,replicate,signed_score_movement_toward_reference,absolute_logit_change,predicted_IG_change,observed_logit_change,renormalized
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,100,matched_random,7,0.05328022892081208,0.05328022892081208,0.05975371252295584,0.05328022892081208,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,100,matched_random,8,0.13396111212682627,0.13396111212682627,0.11858326347901567,0.13396111212682627,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,100,matched_random,9,0.1748261736445329,0.1748261736445329,0.19467540220410434,0.1748261736445329,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,100,matched_random,10,0.138726634987961,0.138726634987961,0.16212410541976977,0.138726634987961,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,100,matched_random,11,0.17702039352025167,0.17702039352025167,0.20360253171498013,0.17702039352025167,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,100,matched_random,12,-0.05878097785284808,0.05878097785284808,-0.07007784644258047,-0.05878097785284808,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,100,matched_random,13,0.17807821279075142,0.17807821279075142,0.1859609751727473,0.17807821279075142,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,100,matched_random,14,0.009207156914271764,0.009207156914271764,-0.027632550521280157,0.009207156914271764,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,100,matched_random,15,0.21855214757192698,0.21855214757192698,0.2237822363737253,0.21855214757192698,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,100,matched_random,16,-0.12410495419794643,0.12410495419794643,-0.13167745289937882,-0.12410495419794643,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,100,matched_random,17,0.07944765014167388,0.07944765014167388,0.0777135480189764,0.07944765014167388,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,100,matched_random,18,-0.023813313366417788,0.023813313366417788,-0.03576903276926145,-0.023813313366417788,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,100,matched_random,19,0.14355180770348852,0.14355180770348852,0.12720894950049808,0.14355180770348852,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,top,-1,1.8311521090583938,1.8311521090583938,1.8555387852410838,1.8311521090583938,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,top,-1,1.7028109190002851,1.7028109190002851,1.8555387852410838,1.7028109190002851,True
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,0,0.15736654786178406,0.15736654786178406,0.16936004155411186,0.15736654786178406,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,1,0.042899931020428994,0.042899931020428994,0.042886230373910546,0.042899931020428994,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,2,-0.007952635718083911,0.007952635718083911,-0.025656374568454772,-0.007952635718083911,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,3,-0.03215787623207689,0.03215787623207689,-0.048022338277911976,-0.03215787623207689,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,4,-0.17373796695073906,0.17373796695073906,-0.1969333710937196,-0.17373796695073906,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,5,0.18010537553618633,0.18010537553618633,0.20058833294842182,0.18010537553618633,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,6,0.048357437735603526,0.048357437735603526,0.047814356535652976,0.048357437735603526,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,7,-0.02271484695484105,0.02271484695484105,-0.019867009265863413,-0.02271484695484105,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,8,-0.20741597111737065,0.20741597111737065,-0.19447494934151072,-0.20741597111737065,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,9,-0.09314884952777902,0.09314884952777902,-0.09969640246920104,-0.09314884952777902,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,10,0.004069531081086097,0.004069531081086097,0.011610601223862226,0.004069531081086097,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,11,-0.043263925672818004,0.043263925672818004,-0.04919700577856319,-0.043263925672818004,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,12,-0.06024042062517765,0.06024042062517765,-0.054239490187393324,-0.06024042062517765,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,13,0.06486665425290994,0.06486665425290994,0.04971881629072373,0.06486665425290994,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,14,-0.0283099638618296,0.0283099638618296,-0.030711110213472153,-0.0283099638618296,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,15,0.29109726350134224,0.29109726350134224,0.29227796919041604,0.29109726350134224,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,16,0.029421861702530805,0.029421861702530805,0.029142484954893785,0.029421861702530805,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,17,-0.1371748753213069,0.1371748753213069,-0.15459842940029786,-0.1371748753213069,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,18,0.06681511048282118,0.06681511048282118,0.06324419765895142,0.06681511048282118,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,19,-0.0010832852653948066,0.0010832852653948066,-0.0003672961157022512,-0.0010832852653948066,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,top,-1,5.446750664095589,5.446750664095589,5.399401523157389,5.446750664095589,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,top,-1,4.938453654227487,4.938453654227487,5.399401523157389,4.938453654227487,True
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,0,0.093510335501378,0.093510335501378,0.09396624549235684,0.093510335501378,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,1,0.5342713364539122,0.5342713364539122,0.5275051841396443,0.5342713364539122,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,2,0.22209399754456172,0.22209399754456172,0.2071335519701939,0.22209399754456172,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,3,-0.1815915536258217,0.1815915536258217,-0.1950853534006727,-0.1815915536258217,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,4,-0.0744722438835197,0.0744722438835197,-0.10193549162754811,-0.0744722438835197,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,5,0.11914897640781419,0.11914897640781419,0.13096129489406258,0.11914897640781419,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,6,0.13324116088824667,0.13324116088824667,0.14512728956292031,0.13324116088824667,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,7,0.14853782244563263,0.14853782244563263,0.12982085457587775,0.14853782244563263,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,8,0.21360142558933148,0.21360142558933148,0.23068422891744536,0.21360142558933148,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,9,-0.054375363190956705,0.054375363190956705,-0.08700901194297969,-0.054375363190956705,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,10,0.1416155499323395,0.1416155499323395,0.15457677695381225,0.1416155499323395,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,11,0.17506759347224943,0.17506759347224943,0.16963495209776694,0.17506759347224943,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,12,0.28340314826937174,0.28340314826937174,0.2610237682436591,0.28340314826937174,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,13,-0.08805982738044804,0.08805982738044804,-0.07358816675433166,-0.08805982738044804,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,14,-0.036327160825976534,0.036327160825976534,-0.04267880360327632,-0.036327160825976534,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,15,0.03507692628204495,0.03507692628204495,0.05594343063983031,0.03507692628204495,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,16,0.1576613490251475,0.1576613490251475,0.07751372539751474,0.1576613490251475,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,17,0.1650190599218604,0.1650190599218604,0.13818190369640007,0.1650190599218604,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,18,0.03550838492424191,0.03550838492424191,0.035526338005765656,0.03550838492424191,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,19,-0.08300682583740127,0.08300682583740127,-0.12001511598117102,-0.08300682583740127,False
